Kategori_Asal,Judul,Penulis,Deskripsi,ISBN,Bahasa,Penerbit,Cover_URL,Local_Path
Fiksi,Misteri musim panas di duwang-ri,Park Yeonsun (Pengarang) ; Rina Lestari (Penyunting) ; Nova Putri (Penerjemah),"Mu Soon mau tidak mau tinggal bersama neneknya di suatu desa kecil yang jauh dari kota besar. Mu soon yang kebosanan mencoba menjelajahi desa itu. Ia bertemu dengan orang-orang di desa yang menurutnya aneh. Ketika ia menemukan sebuah peta yang menurutnya peta harta karun yang digambar oleh dirinya saat berumur 6 tahun, semuanya berubah. Tanpa sengaja, ia membuka masa lalu kelam desa Duwang-ri. 15 tahun yang lalu, sebuah kejadian besar terjadi. Empat anak hilang sekaligus. Dan hingga sekarang, belum ditemukan. Polisi sudah dikerahkan. Namun, hasilnya tetap nihil. Mu Soon merasa terpanggil untuk mencoba mengetahui apa yang sebenarnya terjadi. Tiba-tiba, ia dihubungi oleh adik salah satu gadis yang hilang. Berdua, mereka mencoba menelusuri jejak anak-anak yang hilang itu. Satu per satu misteri terkuak. Jadi, apa yang sebenarnya terjadi?",9786230418259,Indonesia,"Jakarta : Bhuana Ilmu Populer, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369986.jpg,covers\misteri_musim_panas_di_duwang-ri.jpg
Fiksi,Dory Fantasmagory #4 : Head in the clouds,"Hanlon, Abby (Pengarang)",Belum ada deskripsi :(,9780735230477,Inggris,"New York : Penguin Random House, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369966.jpg,covers\dory_fantasmagory_#4__head_in_the_clouds.jpg
Fiksi,Five nights at freddy’s security breach files,"Cawthon, Scott (Pengarang)",Belum ada deskripsi :(,978-1-338-82732-3,Inggris,": Scholastic, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369961.png,covers\five_nights_at_freddy’s_security_breach_files.jpg
Fiksi,Nadira,Leila S. Chudori (Pengarang),"DI SEBUAH pagi yang murung, Nadira Suwandi menemukan ibunya tewas bunuh diri. Kematian sang ibu, Kemala Yunus, seorang perempuan yang dikenal sangat ekspresif, berpikiran bebas, dan selalu bertarung mencari diri itu, sungguh mengejutkan. Tewasnya Kemala kemudian mempengaruhi kehidupan Nadira sebagai seorang anak (“Melukis Langit”); seorang wartawan (“Tasbih”); seorang kekasih (“Ciuman Terpanjang”); seorang istri, hingga akhirnya membawa Nadira kepada sebuah penjelajahan ke dunia baru, dunia seksualitas yang tak pernah disentuhnya (“Kirana”).",9786024242725,Indonesia,"Jakarta : KPG (Kepustakaan Populer Gramedia), 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369913.jpg,covers\nadira.jpg
Fiksi,The stationery shop,"Kamali, Marjan (Pengarang) ; Nadya Andwiani (Penerjemah) ; Decca Pusphita Sari (Penyunting)","Buku sudah diterjemahkan kedalam Bahasa Indonesia - Bahasa Asli dalam Bahasa Inggris ; ku mencintaimu. Aku mencintaimu saat itu, aku mencintaimu sekarang, aku akan selalu mencintaimu. Berkebalikan dengan kemelut suasana di Teheran tahun 1953, toko alat tulis milik Tuan Fakhri yang ditemukan oleh Roya, gadis penuh mimpi dan idealis ini, terasa bagai oase yang menenangkan batinnya. Tuan Fakhri memperkenalkan Roya kepada pelanggan favoritnya, Bahman, lelaki pencinta puisi Rumi yang memiliki hasrat membara untuk keadilan. Cinta mereka berdua pun bersemi dan terus tumbuh di toko alat tulis, tempat favorit mereka di seluruh Teheran. Pada hari mendekati rencana pernikahan mereka, Roya menemui Bahman di alun-alun kota, bertepatan dengan kekerasan meletus akibat kudeta. Namun, Bahman tidak datang. Berminggu-minggu setelahnya, Roya berusaha keras untuk menghubunginya, tetapi dia gagal. Dengan hati yang masih dipenuhi oleh Bahman, Roya memutuskan pindah dan berkuliah di California, menikahi pria lain, dan memulai hidup barunya di New England. Saat Roya sudah menjalani hidup barunya dengan damai, takdir membawanya bertemu dengan Bahman setelah enam puluh tahun berpisah. Kini pertanyaan yang telah menghantui Roya selama ini mulai muncul kembali. Mengapa saat itu Bahman pergi meninggalkannya begitu saja? Selama ini, Bahman ada di mana?",9786235866536,Indonesia,"Jakarta : Pastel Books, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369891.png,covers\the_stationery_shop.jpg
Fiksi,"To heal a broken heart : Christina Juzwar; ilustrator, Den Tsani",Christina Juzwar (Pengarang) ; Den Tsani (Ilustrator),"Nina merasa dunianya hancur. Alan, tunangannya, telah berselingkuh, padahal pernikahan mereka tinggal menghitung bulan. Di sisi lain, Owen kebingungan karena ia tidak mengenal siapa lelaki yang bersama Alicia, adiknya. Dugaannya, lelaki itu merupakan kekasih adiknya. Kenyataan bahwa Alan berselingkuh dengan Alicia membuat Nina dan Owen selalu bersitegang. Akan tetapi, sebuah gelombang perasaan dirasakan oleh Owen. Nina tidak percaya Alan sempat berkelit tentang perselingkuhannya dengan Alicia. Namun, kenyataan bahwa lelaki itu makin terpuruk sepeninggalnya dan terus memintanya kembali, juga berjanji akan berubah, membuat Nina merasa goyah. Pada saat yang sama, Owen mengakui perasaannya. Nina pun terombang-ambing dalam dilema besar. Kepada siapakah Nina harus memercayakan hatinya yang patah?",9786230317040,Indonesia,"Jakarta : Gramedia Pustaka Utama - M&C, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369866.png,"covers\to_heal_a_broken_heart__christina_juzwar;_ilustrator,_den_ts.jpg"
Fiksi,Five nights at freddy's fazbear frights #3 : 1:35 a.m.,"Cawthon, Scott (Pengarang) ; Cooper, Elley (Pengarang) ; Waggener, Andrea (Pengarang)",Belum ada deskripsi :(,978-1-338576-03-0,Inggris,"US : Scholastic Inc., 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369828.png,covers\five_nights_at_freddy's_fazbear_frights_#3__135_a.m..jpg
Fiksi,MOTOR MATIK MILIK BAPAK : dan ceriita -cerita lainnya,"Noperman subhi, et.al (Pengarang)",Belum ada deskripsi :(,9786232444553,-,"Yogyakarta : Histeria, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369488.jpg,covers\motor_matik_milik_bapak__dan_ceriita_-cerita_lainnya.jpg
Fiksi,A shop for killers,Kang Ji-Young (Pengarang) ; Inggrid (Penerjemah) ; Andry Setiawan (Penyunting),"Saat Jeong Ji An masih kecil, ayahnya membunuh ibunya, kemudian bunuh diri. Ditinggal sendirian, Ji An dibesarkan oleh Jin Man, pamannya. Seperti belum cukup kemalangannya, pamannya itu juga tiba-tiba bunuh diri. Akan tetapi, saat mengurus pemakaman pamannya, Ji An menemukan rahasia Jin Man. Pamannya mengoperasikan sebuah toserba untuk para pembunuh. Para pembunuh itu sekarang mengincar Ji An",9786235467320,Indonesia,"Ponorogo : Penerbit Haru, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369281.png,covers\a_shop_for_killers.jpg
Fiksi,Metamorfosis : sebuah novel,"Kafka, Franz (Pengarang) ; Nindya Ferrtikasari (Penyunting) ; Ahmad Agil (Penerjemah)",Belum ada deskripsi :(,978-623-400-394-9,Indonesia,"Yogyakarta : Anak Hebat Indonesia, 2023",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369223.png,covers\metamorfosis__sebuah_novel.jpg
Fiksi,Five nights at freddy’s fazbear frights #9 : the puppet carver,"Cawthon, Scott (Pengarang) ; Cooper, Elley (Pengarang)",Belum ada deskripsi :(,978-1-338-73999-2,Inggris,"London : Scholastic, 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369201.png,covers\five_nights_at_freddy’s_fazbear_frights_#9__the_puppet_carve.jpg
Fiksi,Alice's adventures in wonderland,"Carroll, Lewis (Pengarang)","“I knew who I was this morning, but I’ve changed a few times since then.”",9786020387871,Inggris,"Jakarta : Gramedia Pustaka Utama, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/369188.jpg,covers\alice's_adventures_in_wonderland.jpg
Fiksi,Pesona elegi perpustakaan sekolah,St Maro'ah (Pengarang) ; Tim Beta Aksara (Penyunting),Belum ada deskripsi :(,9786237853404,Indonesia,"Kota Batu : Beta Aksara, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368988.jpeg,covers\pesona_elegi_perpustakaan_sekolah.jpg
Fiksi,Percy Jackson : GREEK HEROES,RICK RIORDAN (Pengarang),Belum ada deskripsi :(,9781484776438,Inggris,"Inggris : Los angeles, 2015",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368963.jpg,covers\percy_jackson__greek_heroes.jpg
Fiksi,Harry Potter : Harry potter Dan piala Api,J.K. ROWLING (Pengarang),Belum ada deskripsi :(,9786020342726,Indonesia,"Jakarta : Gramedia pustaka utama, 2001",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368953.jpg,covers\harry_potter__harry_potter_dan_piala_api.jpg
Fiksi,November fog,Ariya Gesang (Pengarang) ; Mursyidah (Pengarang),"Di tengah maraknya aksi pengeboman terhadap tempat-tempat ibadah, kepolisian kembali dibuat kebingungan oleh serangkaian pembunuhan sadis yang korbannya adalah para pejabat penting. Anehnya, setiap adegan pembunuhan tampak persis seperti yang tertulis dalam novel horor berjudul Jombi. Apakah ini kebetulan, ataukah sang pembunuh terinspirasi dari halaman-halaman kelam novel itu? Mungkinkah si penulis sendiri terlibat, atau ada dalang yang lebih licik di balik semua ini? Satu hal yang pasti, polisi harus berpacu dengan waktu sebelum imajinasi dalam dunia fiksi berubah menjadi kenyataan yang kelam..",9786230422898,Indonesia,"Jakarta : Bhuana Ilmu Populer, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368951.png,covers\november_fog.jpg
Fiksi,The running grave = ajal memburu,Galbraith Robert (Pengarang) ; Siska Yuanita (Penerjemah),"Cormoran Strike dihubungi oleh seorang ayah yang mencemaskan anak lelakinya, Will, yang kabur dan bergabung dengan sekte religius di pedalaman Norfolk. Di permukaan, Gereja Humanitarian Universal tampak seperti organisasi damai yang berkampanye untuk dunia yang lebih baik. Meski demikian, Strike mendapati di balik itu tersirat sesuatu yang kejam dan mengancam, juga kematian-kematian yang tak tercatat dan tak dapat dijelaskan. Untuk menyelamatkan Will, partner usaha Strike, Robin Ellacott, memutuskan untuk menyusup ke dalam sekte tersebut, dan dia pergi ke Norfolk untuk hidup dalam penyamaran di antara para anggotanya. Namun, belakangan Robin bertanya-tanya apakah dirinya benar-benar siap menghadapi bahaya yang menantinya di sana.",9786020682112,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368948.png,covers\the_running_grave_=_ajal_memburu.jpg
Fiksi,Sebelum terlambat,Dian Prilieswaty (Pengarang) ; Asmaul Qusnaini (Penyunting),"Pak Nelson adalah bos yang mementingkan dirinya sendiri. Oki, Steve dan Septian harus menghadapi bos sepertinya yang membuat mereka pusing. Bisakah ego tinggi Pak Nelson runtuh? Bisakah Oki menjadi pria dewasa untuk ibu dan istrinya? Bisakah Steve memenangkan hati perempuan yang takut berkomitmen? Bisakah Septian mempertahankan keharmonisan rumah tangganya? Bisakah akhirnya mereka mengubah tragedi menjadi komedi dalam hidup?",9786235453170,Indonesia,"Malang : Beranda, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368921.jpeg,covers\sebelum_terlambat.jpg
Fiksi,Dory fantasmagory : Tiny Tough,"Hanlon, Abby (Pengarang)",Belum ada deskripsi :(,9780525553984,Inggris,"New York : The Penguin Group, 2019",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368776.jpg,covers\dory_fantasmagory__tiny_tough.jpg
Fiksi,Semilar cinta untuk ananda : berharganya nilai seorang anak,Novi Chi (Pengarang) ; Jumi Haryani (Pengarang),Belum ada deskripsi :(,9786022501688,Indonesia,"Jakarta : Gema Insani, 2013",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368771.jpg,covers\semilar_cinta_untuk_ananda__berharganya_nilai_seorang_anak.jpg
Fiksi,The story collector : Even ordinary people have extraodinary stories tell,Evie woods (Pengarang),Belum ada deskripsi :(,9780008707460,Inggris,"London : Dublin, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368761.jpg,covers\the_story_collector__even_ordinary_people_have_extraodinary_.jpg
Fiksi,Mencari jejak caraka,I'ir Hikma (Pengarang) ; Ayu Wulan (Pengarang),Belum ada deskripsi :(,9786232530157,Indonesia,"Surakarta : Indiva Media, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368756.jpg,covers\mencari_jejak_caraka.jpg
Fiksi,Fourth monkey,Barker J.D (Pengarang) ; Endang Sulistyowati (Penerjemah),"Tewasnya seorang pria yang tertabrak—entah murni kecelakaan atau sengaja menabrakkan diri—menyisakan tanda tanya besar. Pasalnya, ia membawa sebuah kotak berisi potongan telinga. Disinyalir, ia adalah Pembunuh Empat Monyet, buron polisi selama hampir lima tahun. Dengan dalih filosofi Tiga Monyet Bijak, ia selalu memotong telinga, lidah, dan mencongkel mata korban-korbannya sebelum membunuhnya. Polisi dan detektif pun berusaha menguak kebenarannya lewat barang bukti yang tertinggal, termasuk buku harian tentang masa kecil sang pembunuh. Sementara itu, di satu tempat entah di mana, seorang gadis sedang berusaha bertahan hidup dengan satu telinga.",9786230420511,Indonesia,"Jakarta : Bhuana Sastra, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368733.png,covers\fourth_monkey.jpg
Fiksi,Ushul Fikih Praktis : Untuk Adil Beragama Sejak Dalam Pikiran,Muhamad Risqil Azizi (Pengarang) ; Arif Ishartadi (Penyunting),Belum ada deskripsi :(,9786235152721,Indonesia,"Yogyakarta : Anak Hebat Indonesia, 2024",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368703.jpg,covers\ushul_fikih_praktis__untuk_adil_beragama_sejak_dalam_pikiran.jpg
Fiksi,Sukses Dengan Bersikap Asertif : Hal-hal yang waib anda tahu agar tidak mudah dipengaruhi orang lain,Intihaul khiyaroh (Pengarang) ; Herman Adamson (Penyunting),Belum ada deskripsi :(,9786232448063,Indonesia,"Yogyakarta : Psikologi Corner, 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368693.jpg,covers\sukses_dengan_bersikap_asertif__hal-hal_yang_waib_anda_tahu_.jpg
Fiksi,Dory Fantasmagory : Dory dory black sheep,"hanlon, Abby (Pengarang)",Belum ada deskripsi :(,9781101994276,Inggris,"New York : Penguin Random House, 2023",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368661.jpg,covers\dory_fantasmagory__dory_dory_black_sheep.jpg
Fiksi,Brisingr,Paolini Christopher (Pengarang) ; Poppy Damayanti Chusfani (Penerjemah),"Eragon dan naganya, Saphira, berhasil bertahan hidup setelah pertempuran kolosal melawan para prajurit Kekaisaran di Dataran Membara. Namun masih banyak yang harus dihadapi sang Penunggang dan naganya ini. Eragon harus menyelamatkan Katrina, kekasih Roran, dari cengkeraman Raja Galbatorix, sesuai janjinya pada abangnya itu. Tetapi kaum Varden, elf, dan kurcaci pun membutuhkan sang Penunggang. Ketika keresahan melanda para pemberontak dan bahaya mengincar dari segala arah, Eragon harus menentukan pilihan---pilihan yang akan membawanya ke seluruh penjuru Kekaisaran, bahkan lebih. Pilihan yang bisa saja memaksanya melakukan pengorbanan tak terbayangkan.",9786020682495,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368653.png,covers\brisingr.jpg
Fiksi,Petualangan Alice di negeri ajaib,"Carroll, Lewis (Pengarang) ; Herman adamson (Penyunting) ; Ulfa paresa (Penerjemah)",Belum ada deskripsi :(,9786234003246,Indonesia,"Yogyakarta : Anak Hebat Indonesia, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368651.jpg,covers\petualangan_alice_di_negeri_ajaib.jpg
Fiksi,Eldest = yang pertama,Paolini Christopher (Pengarang) ; Sendra B. Tanuwidjaya (Penerjemah),"Eragon dan naganya, Saphira, berhasil menyelamatkan para pemberontak dari Raja Galbatorix, penguasa kejam Kekaisaran. Sekarang Eragon harus pergi ke Ellesméra, negeri para elf, untuk mempelajari lebih dalam ilmu sihir dan ilmu pedang, keahlian utama Penunggang Naga. Perjalanan yang luar biasa itu membuatnya sampai di banyak tempat memikat dan menemui orang-orang yang menakjubkan. Setiap hari merupakan petualangan baru. Namun kekacauan dan pengkhianatan menghantui, Eragon jadi tidak tahu siapa yang bisa dipercayainya. Sementara itu, sepupunya Roran kembali harus menghadapi pertempuran di Carvahal---pertempuran yang menyebabkan Eragon berada dalam bahaya yang lebih besar. Apakah tangan penuh darah sang raja akan menghantam semua usaha untuk melawannya? Eragon kali ini mungkin takkan berhasil meloloskan diri, biarpun dengan mengorbankan nyawanya",9786020682518,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368638.png,covers\eldest_=_yang_pertama.jpg
Fiksi,Sherlcok Holmes : misteri hilangnya batu delima biru,"Doyle, Sir Arthur Conan (Pengarang) ; Dion Yulianto (Penerjemah) ; Khairul Amin (Penerjemah) ; Lubis, Nisrina. (Penyunting)","Sebuah batu delima berharga ditemukan dalam tembolok seekor angsa yang hendak dihidangkan sebagai santapan Natal. Siapa pemiliknya dan bagaimana batu itu bisa sampai ke sana, tidak ada yang tahu. Satu-satunya petunjuk adalah angsa itu milik dari seorang pria yang menjatuhkan topi bututnya di tengah jalan. Kasus yang ganjil ini ternyata melibatkan lebih dari satu orang. Permata itu tenyata adalah milik Lady Morcar, yang kehilangan batu berharga kesayangannya ketika menginap di sebuah hotel. Holmes dan Watson sekali lagi ditantang untuk menyelidiki kasus ini dari awal, mulai dari mencari siapa pemilik topi butut dan angsa tersebut, di mana ia membeli angsa, dan bagaimana permata itu bisa masuk ke tubuh angsa. Hingga sebuah ending mengejutkan pun seperti biasa siap membuat Anda terkagum-kagum dengan kelihaian gaya Sir Arthur Conan Doyle!",9786231894649,Indonesia,"Yogyakarta : Diva Press, 2025",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/368621.jpg,covers\sherlcok_holmes__misteri_hilangnya_batu_delima_biru.jpg
